1 / 4950: [ 0, 3, 1, 0, 0 ], [ 0, 0, 1, 0 ]
3831 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 772, 115, 71 ]
3832 / 4950: [ 0, 3, 1, 0, 0 ], [ 0, 772, 116, 71 ]
3833 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 772, 116, 71 ]
3834 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 772, 116, 71 ]
3835 / 4950: [ 0, 2, 1, 0, 0 ], [ 0, 772, 116, 71 ]
3836 / 4950: [ 0, 3, 0, 0, 0 ], [ 0, 772, 116, 71 ]
3837 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 773, 116, 71 ]
3838 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 774, 116, 71 ]
3839 / 4950: [ 0, 3, 0, 0, 0 ], [ 0, 774, 116, 71 ]
3840 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 775, 116, 71 ]
3841 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 776, 116, 71 ]
3842 / 4950: [ 0, 2, 0, 0, 0 ], [ 0, 776, 116, 71 ]
3843 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 777, 116, 71 ]
3844 / 4950: [ 0, 2, 0, 0, 0 ], [ 0, 777, 116, 71 ]
3845 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 778, 116, 71 ]
3846 / 4950: [ 0, 2, 0, 0, 0 ], [ 0, 778, 116, 71 ]
3847 / 4950: [ 0, 3, 0, 0, 0 ], [ 0, 778, 116, 71 ]
3848 / 4950: [ 0, 2, 0, 0, 0 ], [ 0, 778, 116, 71 ]
3849 / 4950: [ 0, 3, 0, 0, 0 ], [ 0, 778, 116, 71 ]
3850 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 778, 116, 71 ]
3851 / 4950: [ 0, 3, 0, 0, 0 ], [ 0, 778, 116, 71 ]
3852 / 4950: [ 0, 2, 0, 0, 0 ], [ 0, 778, 116, 71 ]
3853 / 4950: [ 0, 2, 0, 2, 0 ], [ 0, 778, 116, 72 ]
3854 / 4950: [ 0, 2, 0, 2, 0 ], [ 0, 778, 116, 73 ]
3855 / 4950: [ 0, 2, 0, 0, 0 ], [ 0, 778, 116, 73 ]
3856 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 779, 116, 73 ]
3857 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 780, 116, 73 ]
3858 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 780, 116, 73 ]
3859 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 781, 116, 73 ]
3860 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 781, 116, 73 ]
3861 / 4950: [ 0, 2, 0, 0, 0 ], [ 0, 781, 116, 73 ]
3862 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 781, 116, 73 ]
3863 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 782, 116, 73 ]
3864 / 4950: [ 0, 3, 0, 0, 0 ], [ 0, 782, 116, 73 ]
3865 / 4950: [ 0, 2, 0, 0, 0 ], [ 0, 782, 116, 73 ]
3866 / 4950: [ 0, 2, 0, 0, 0 ], [ 0, 782, 116, 73 ]
3867 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 782, 116, 73 ]
3868 / 4950: [ 0, 2, 0, 0, 0 ], [ 0, 782, 116, 73 ]
3869 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 783, 116, 73 ]
3870 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 783, 116, 73 ]
3871 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 783, 116, 73 ]
3872 / 4950: [ 0, 3, 0, 0, 0 ], [ 0, 783, 116, 73 ]
3873 / 4950: [ 0, 0, 1, 0, 0 ], [ 0, 783, 116, 73 ]
3874 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 784, 116, 73 ]
3875 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 784, 116, 73 ]
3876 / 4950: [ 0, 2, 0, 0, 0 ], [ 0, 784, 116, 73 ]
3877 / 4950: [ 0, 2, 0, 0, 0 ], [ 0, 784, 116, 73 ]
3878 / 4950: [ 0, 3, 0, 0, 0 ], [ 0, 784, 116, 73 ]
3879 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 785, 116, 73 ]
3880 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 786, 116, 73 ]
3881 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 787, 116, 73 ]
3882 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 788, 116, 73 ]
3883 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 789, 116, 73 ]
3884 / 4950: [ 0, 2, 1, 0, 0 ], [ 0, 789, 116, 73 ]
3885 / 4950: [ 0, 3, 1, 0, 0 ], [ 0, 789, 117, 73 ]
3886 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 789, 117, 73 ]
3887 / 4950: [ 0, 3, 0, 0, 0 ], [ 0, 789, 117, 73 ]
3888 / 4950: [ 0, 1, 0, 3, 0 ], [ 0, 789, 117, 74 ]
3889 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 789, 117, 74 ]
3890 / 4950: [ 0, 2, 1, 0, 0 ], [ 0, 789, 117, 74 ]
3891 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 789, 117, 74 ]
3892 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 789, 117, 74 ]
3893 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 790, 117, 74 ]
3894 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 791, 117, 74 ]
3895 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 791, 117, 74 ]
3896 / 4950: [ 0, 2, 1, 0, 0 ], [ 0, 791, 117, 74 ]
3897 / 4950: [ 0, 2, 1, 0, 0 ], [ 0, 791, 117, 74 ]
3898 / 4950: [ 0, 2, 0, 0, 0 ], [ 0, 791, 117, 74 ]
3899 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 791, 117, 74 ]
3900 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 791, 117, 74 ]
3901 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 791, 117, 74 ]
3902 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 791, 117, 74 ]
3903 / 4950: [ 0, 3, 0, 0, 0 ], [ 0, 791, 117, 74 ]
3904 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 791, 117, 74 ]
3905 / 4950: [ 0, 0, 1, 0, 0 ], [ 0, 791, 117, 74 ]
3906 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 792, 117, 74 ]
3907 / 4950: [ 0, 3, 0, 0, 0 ], [ 0, 792, 117, 74 ]
3908 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 792, 117, 74 ]
3909 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 793, 117, 74 ]
3910 / 4950: [ 0, 2, 0, 0, 0 ], [ 0, 793, 117, 74 ]
3911 / 4950: [ 0, 2, 0, 0, 0 ], [ 0, 793, 117, 74 ]
3912 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 793, 117, 74 ]
3913 / 4950: [ 0, 1, 0, 1, 0 ], [ 0, 793, 117, 74 ]
3914 / 4950: [ 0, 2, 0, 0, 0 ], [ 0, 793, 117, 74 ]
3915 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 793, 117, 74 ]
3916 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 793, 117, 74 ]
3917 / 4950: [ 0, 2, 0, 0, 0 ], [ 0, 793, 117, 74 ]
3918 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 793, 117, 74 ]
3919 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 794, 117, 74 ]
3920 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 795, 117, 74 ]
3921 / 4950: [ 0, 2, 0, 0, 0 ], [ 0, 795, 117, 74 ]
3922 / 4950: [ 0, 3, 0, 0, 0 ], [ 0, 795, 117, 74 ]
3923 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 796, 117, 74 ]
3924 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 797, 117, 74 ]
3925 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 797, 117, 74 ]
3926 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 798, 117, 74 ]
3927 / 4950: [ 0, 2, 0, 0, 0 ], [ 0, 798, 117, 74 ]
3928 / 4950: [ 0, 2, 0, 0, 0 ], [ 0, 798, 117, 74 ]
3929 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 798, 117, 74 ]
3930 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 798, 117, 74 ]
3931 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 798, 117, 74 ]
3932 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 799, 117, 74 ]
3933 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 800, 117, 74 ]
3934 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 800, 117, 74 ]
3935 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 801, 117, 74 ]
3936 / 4950: [ 0, 2, 0, 0, 0 ], [ 0, 801, 117, 74 ]
3937 / 4950: [ 0, 2, 0, 0, 0 ], [ 0, 801, 117, 74 ]
3938 / 4950: [ 0, 2, 0, 0, 0 ], [ 0, 801, 117, 74 ]
3939 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 801, 117, 74 ]
3940 / 4950: [ 0, 2, 0, 0, 0 ], [ 0, 801, 117, 74 ]
3941 / 4950: [ 0, 2, 0, 0, 0 ], [ 0, 801, 117, 74 ]
3942 / 4950: [ 0, 0, 0, 2, 0 ], [ 0, 801, 117, 74 ]
3943 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 801, 117, 74 ]
3944 / 4950: [ 0, 3, 0, 0, 0 ], [ 0, 801, 117, 74 ]
3945 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 802, 117, 74 ]
3946 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 802, 117, 74 ]
3947 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 802, 117, 74 ]
3948 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 803, 117, 74 ]
3949 / 4950: [ 0, 2, 0, 0, 0 ], [ 0, 803, 117, 74 ]
3950 / 4950: [ 0, 2, 0, 0, 0 ], [ 0, 803, 117, 74 ]
3951 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 804, 117, 74 ]
3952 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 805, 117, 74 ]
3953 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 806, 117, 74 ]
3954 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 806, 117, 74 ]
3955 / 4950: [ 0, 3, 0, 0, 0 ], [ 0, 806, 117, 74 ]
3956 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 807, 117, 74 ]
3957 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 807, 117, 74 ]
3958 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 807, 117, 74 ]
3959 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 807, 117, 74 ]
3960 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 808, 117, 74 ]
3961 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 808, 117, 74 ]
3962 / 4950: [ 0, 2, 0, 0, 0 ], [ 0, 808, 117, 74 ]
3963 / 4950: [ 0, 2, 0, 0, 0 ], [ 0, 808, 117, 74 ]
3964 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 808, 117, 74 ]
3965 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 808, 117, 74 ]
3966 / 4950: [ 0, 2, 0, 0, 0 ], [ 0, 808, 117, 74 ]
3967 / 4950: [ 0, 2, 0, 0, 0 ], [ 0, 808, 117, 74 ]
3968 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 808, 117, 74 ]
3969 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 808, 117, 74 ]
3970 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 809, 117, 74 ]
3971 / 4950: [ 0, 2, 0, 0, 0 ], [ 0, 809, 117, 74 ]
3972 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 809, 117, 74 ]
3973 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 809, 117, 74 ]
3974 / 4950: [ 0, 2, 0, 0, 0 ], [ 0, 809, 117, 74 ]
3975 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 810, 117, 74 ]
3976 / 4950: [ 0, 3, 0, 1, 0 ], [ 0, 810, 117, 75 ]
3977 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 810, 117, 75 ]
3978 / 4950: [ 0, 2, 0, 0, 0 ], [ 0, 810, 117, 75 ]
3979 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 810, 117, 75 ]
3980 / 4950: [ 0, 2, 0, 0, 0 ], [ 0, 810, 117, 75 ]
3981 / 4950: [ 0, 2, 0, 0, 0 ], [ 0, 810, 117, 75 ]
3982 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 811, 117, 75 ]
3983 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 811, 117, 75 ]
3984 / 4950: [ 0, 1, 1, 0, 0 ], [ 0, 811, 117, 75 ]
3985 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 811, 117, 75 ]
3986 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 811, 117, 75 ]
3987 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 811, 117, 75 ]
3988 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 811, 117, 75 ]
3989 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 811, 117, 75 ]
3990 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 811, 117, 75 ]
3991 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 812, 117, 75 ]
3992 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 812, 117, 75 ]
3993 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 812, 117, 75 ]
3994 / 4950: [ 0, 3, 0, 0, 0 ], [ 0, 812, 117, 75 ]
3995 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 812, 117, 75 ]
3996 / 4950: [ 0, 2, 0, 0, 0 ], [ 0, 812, 117, 75 ]
3997 / 4950: [ 0, 2, 0, 0, 0 ], [ 0, 812, 117, 75 ]
3998 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 813, 117, 75 ]
3999 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 813, 117, 75 ]
4000 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 813, 117, 75 ]
4001 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 813, 117, 75 ]
4002 / 4950: [ 0, 2, 0, 0, 0 ], [ 0, 813, 117, 75 ]
4003 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 814, 117, 75 ]
4004 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 814, 117, 75 ]
4005 / 4950: [ 0, 2, 0, 0, 0 ], [ 0, 814, 117, 75 ]
4006 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 815, 117, 75 ]
4007 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 815, 117, 75 ]
4008 / 4950: [ 0, 3, 0, 0, 0 ], [ 0, 815, 117, 75 ]
4009 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 816, 117, 75 ]
4010 / 4950: [ 0, 2, 0, 0, 0 ], [ 0, 816, 117, 75 ]
4011 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 817, 117, 75 ]
4012 / 4950: [ 0, 3, 0, 0, 0 ], [ 0, 817, 117, 75 ]
4013 / 4950: [ 0, 2, 0, 0, 0 ], [ 0, 817, 117, 75 ]
4014 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 818, 117, 75 ]
4015 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 819, 117, 75 ]
4016 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 820, 117, 75 ]
4017 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 821, 117, 75 ]
4018 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 822, 117, 75 ]
4019 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 823, 117, 75 ]
4020 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 824, 117, 75 ]
4021 / 4950: [ 0, 2, 0, 0, 0 ], [ 0, 824, 117, 75 ]
4022 / 4950: [ 0, 2, 0, 0, 0 ], [ 0, 824, 117, 75 ]
4023 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 824, 117, 75 ]
4024 / 4950: [ 0, 3, 0, 0, 0 ], [ 0, 824, 117, 75 ]
4025 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 824, 117, 75 ]
4026 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 825, 117, 75 ]
4027 / 4950: [ 0, 2, 1, 0, 0 ], [ 0, 825, 117, 75 ]
4028 / 4950: [ 0, 2, 1, 0, 0 ], [ 0, 825, 117, 75 ]
4029 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 825, 117, 75 ]
4030 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 826, 117, 75 ]
4031 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 827, 117, 75 ]
4032 / 4950: [ 0, 2, 0, 0, 0 ], [ 0, 827, 117, 75 ]
4033 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 828, 117, 75 ]
4034 / 4950: [ 0, 3, 0, 0, 0 ], [ 0, 828, 117, 75 ]
4035 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 828, 117, 75 ]
4036 / 4950: [ 0, 3, 1, 0, 0 ], [ 0, 828, 118, 75 ]
4037 / 4950: [ 0, 3, 0, 0, 0 ], [ 0, 828, 118, 75 ]
4038 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 829, 118, 75 ]
4039 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 830, 118, 75 ]
4040 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 831, 118, 75 ]
4041 / 4950: [ 0, 3, 0, 0, 0 ], [ 0, 831, 118, 75 ]
4042 / 4950: [ 0, 3, 0, 0, 0 ], [ 0, 831, 118, 75 ]
4043 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 831, 118, 75 ]
4044 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 831, 118, 75 ]
4045 / 4950: [ 0, 2, 0, 0, 0 ], [ 0, 831, 118, 75 ]
4046 / 4950: [ 0, 2, 1, 0, 0 ], [ 0, 831, 118, 75 ]
4047 / 4950: [ 0, 3, 0, 0, 0 ], [ 0, 831, 118, 75 ]
4048 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 832, 118, 75 ]
4049 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 833, 118, 75 ]
4050 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 834, 118, 75 ]
4051 / 4950: [ 0, 3, 1, 0, 0 ], [ 0, 834, 119, 75 ]
4052 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 834, 119, 75 ]
4053 / 4950: [ 0, 2, 1, 0, 0 ], [ 0, 834, 119, 75 ]
4054 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 835, 119, 75 ]
4055 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 836, 119, 75 ]
4056 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 837, 119, 75 ]
4057 / 4950: [ 0, 2, 1, 0, 0 ], [ 0, 837, 119, 75 ]
4058 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 837, 119, 75 ]
4059 / 4950: [ 0, 3, 1, 0, 0 ], [ 0, 837, 120, 75 ]
4060 / 4950: [ 0, 3, 0, 0, 0 ], [ 0, 837, 120, 75 ]
4061 / 4950: [ 0, 2, 1, 0, 0 ], [ 0, 837, 120, 75 ]
4062 / 4950: [ 0, 0, 1, 0, 0 ], [ 0, 837, 120, 75 ]
4063 / 4950: [ 0, 2, 0, 0, 0 ], [ 0, 837, 120, 75 ]
4064 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 837, 120, 75 ]
4065 / 4950: [ 0, 1, 0, 3, 0 ], [ 0, 837, 120, 76 ]
4066 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 838, 120, 76 ]
4067 / 4950: [ 0, 3, 0, 0, 0 ], [ 0, 838, 120, 76 ]
4068 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 838, 120, 76 ]
4069 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 838, 120, 76 ]
4070 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 838, 120, 76 ]
4071 / 4950: [ 0, 2, 1, 0, 0 ], [ 0, 838, 120, 76 ]
4072 / 4950: [ 0, 3, 0, 0, 0 ], [ 0, 838, 120, 76 ]
4073 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 839, 120, 76 ]
4074 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 840, 120, 76 ]
4075 / 4950: [ 0, 2, 0, 0, 0 ], [ 0, 840, 120, 76 ]
4076 / 4950: [ 0, 3, 1, 0, 0 ], [ 0, 840, 121, 76 ]
4077 / 4950: [ 0, 2, 1, 0, 0 ], [ 0, 840, 121, 76 ]
4078 / 4950: [ 0, 2, 0, 0, 0 ], [ 0, 840, 121, 76 ]
4079 / 4950: [ 0, 3, 0, 0, 0 ], [ 0, 840, 121, 76 ]
4080 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 840, 121, 76 ]
4081 / 4950: [ 0, 1, 1, 0, 0 ], [ 0, 840, 121, 76 ]
4082 / 4950: [ 0, 2, 0, 0, 0 ], [ 0, 840, 121, 76 ]
4083 / 4950: [ 0, 3, 1, 0, 0 ], [ 0, 840, 122, 76 ]
4084 / 4950: [ 0, 2, 0, 0, 0 ], [ 0, 840, 122, 76 ]
4085 / 4950: [ 0, 3, 0, 0, 0 ], [ 0, 840, 122, 76 ]
4086 / 4950: [ 0, 3, 0, 0, 0 ], [ 0, 840, 122, 76 ]
4087 / 4950: [ 0, 3, 0, 0, 0 ], [ 0, 840, 122, 76 ]
4088 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 841, 122, 76 ]
4089 / 4950: [ 0, 2, 0, 0, 0 ], [ 0, 841, 122, 76 ]
4090 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 841, 122, 76 ]
4091 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 841, 122, 76 ]
4092 / 4950: [ 0, 3, 0, 0, 0 ], [ 0, 841, 122, 76 ]
4093 / 4950: [ 0, 2, 0, 0, 0 ], [ 0, 841, 122, 76 ]
4094 / 4950: [ 0, 3, 0, 0, 0 ], [ 0, 841, 122, 76 ]
4095 / 4950: [ 0, 2, 0, 0, 0 ], [ 0, 841, 122, 76 ]
4096 / 4950: [ 0, 2, 0, 0, 0 ], [ 0, 841, 122, 76 ]
4097 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 842, 122, 76 ]
4098 / 4950: [ 0, 3, 0, 0, 0 ], [ 0, 842, 122, 76 ]
4099 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 842, 122, 76 ]
4100 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 842, 122, 76 ]
4101 / 4950: [ 0, 2, 0, 0, 0 ], [ 0, 842, 122, 76 ]
4102 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 843, 122, 76 ]
4103 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 843, 122, 76 ]
4104 / 4950: [ 0, 3, 0, 0, 0 ], [ 0, 843, 122, 76 ]
4105 / 4950: [ 0, 3, 1, 0, 0 ], [ 0, 843, 123, 76 ]
4106 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 843, 123, 76 ]
4107 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 843, 123, 76 ]
4108 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 844, 123, 76 ]
4109 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 845, 123, 76 ]
4110 / 4950: [ 0, 2, 0, 0, 0 ], [ 0, 845, 123, 76 ]
4111 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 845, 123, 76 ]
4112 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 845, 123, 76 ]
4113 / 4950: [ 0, 2, 0, 0, 0 ], [ 0, 845, 123, 76 ]
4114 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 845, 123, 76 ]
4115 / 4950: [ 0, 3, 0, 0, 0 ], [ 0, 845, 123, 76 ]
4116 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 845, 123, 76 ]
4117 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 845, 123, 76 ]
4118 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 846, 123, 76 ]
4119 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 847, 123, 76 ]
4120 / 4950: [ 0, 3, 0, 1, 0 ], [ 0, 847, 123, 77 ]
4121 / 4950: [ 0, 1, 0, 3, 0 ], [ 0, 847, 123, 78 ]
4122 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 847, 123, 78 ]
4123 / 4950: [ 0, 1, 1, 0, 0 ], [ 0, 847, 123, 78 ]
4124 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 847, 123, 78 ]
4125 / 4950: [ 0, 3, 0, 0, 0 ], [ 0, 847, 123, 78 ]
4126 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 847, 123, 78 ]
4127 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 847, 123, 78 ]
4128 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 847, 123, 78 ]
4129 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 847, 123, 78 ]
4130 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 847, 123, 78 ]
4131 / 4950: [ 0, 2, 0, 0, 0 ], [ 0, 847, 123, 78 ]
4132 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 847, 123, 78 ]
4133 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 848, 123, 78 ]
4134 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 848, 123, 78 ]
4135 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 848, 123, 78 ]
4136 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 848, 123, 78 ]
4137 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 848, 123, 78 ]
4138 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 848, 123, 78 ]
4139 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 848, 123, 78 ]
4140 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 848, 123, 78 ]
4141 / 4950: [ 0, 2, 0, 0, 0 ], [ 0, 848, 123, 78 ]
4142 / 4950: [ 0, 3, 0, 0, 0 ], [ 0, 848, 123, 78 ]
4143 / 4950: [ 0, 2, 0, 0, 0 ], [ 0, 848, 123, 78 ]
4144 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 848, 123, 78 ]
4145 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 848, 123, 78 ]
4146 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 848, 123, 78 ]
4147 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 848, 123, 78 ]
